StockCode,Description,Revenue,TotalQuantitySold,InventoryTurnover,ABC_Class,XYZ_Class,ABC_XYZ_Class,ReorderPriority,DeadStockRisk,Recommendation
22211,WOOD STAMP SET FLOWERS,828.45,505,7.537313432835821,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
21059,PARTY INVITES DINOSAURS,828.3,1002,9.823529411764707,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
20773,BLUE PAISLEY NOTEBOOK,827.25,3265,47.31884057971015,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,826.77,769,14.788461538461538,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
22317,FIVE CATS HANGING DECORATION,826.5500000000001,281,5.509803921568627,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
85185B,PINK HORSE SOCK PUPPET,825.8000000000001,284,3.4634146341463414,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
20761,BLUE PAISLEY SKETCHBOOK,824.95,313,4.890625,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
22098,BOUDOIR SQUARE TISSUE BOX,824.0,832,10.947368421052632,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
22214,CANDLE PLATE LACE WHITE,822.6,348,12.428571428571429,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
84535B,FAIRY CAKES NOTEBOOK A6 SIZE,822.28,1316,11.646017699115044,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
85124C,GREEN JUICY FRUIT PHOTO FRAME,821.85,335,5.583333333333333,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
21894,POTTING SHED SEED ENVELOPES,819.4,692,9.746478873239436,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
22705,WRAP GREEN PEARS ,819.0,1950,30.46875,B,X,BX,Medium,0,Medium-value stable demand; standard replenishment
21720,CAKE SHOP  STICKER SHEET,818.4399999999999,980,14.411764705882353,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
22676,"FRENCH BLUE METAL DOOR SIGN, 1",815.0,652,10.688524590163935,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
85231L,LAVENDER SCENTED SET/9 T-LIGHTS,814.0999999999999,1022,16.483870967741936,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
72803A,ROSE SCENT CANDLE JEWELLED DRAWER,813.94,194,3.88,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
20759,CHRYSANTHEMUM POCKET BOOK ,813.35,5675,218.26923076923077,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
17039,INLAID WOOD INCENSE HOLDER,813.0899999999999,3641,125.55172413793103,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
20833,SHAKER THROW  QUILTED,811.8,52,10.4,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
20762,GREEN FERN SKETCHBOOK ,811.75,321,5.5344827586206895,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
21552,CERAMIC BIRDHOUSE BLACK ROSE  LARGE,811.6,163,7.409090909090909,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
22363,GLASS JAR MARMALADE ,810.3000000000001,282,4.548387096774194,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
84559B,3D SHEET OF CAT STICKERS,808.3499999999999,951,10.45054945054945,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,806.44,644,23.85185185185185,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
21289,LARGE STRIPES CHOCOLATE GIFT BAG,806.4,848,22.91891891891892,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
22265,EASTER DECORATION NATURAL CHICK,800.75,1275,19.615384615384617,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,800.19,639,18.794117647058822,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
21070,VINTAGE BILLBOARD MUG ,800.12,894,12.08108108108108,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
10133,COLOURING PENCILS BROWN TUBE,799.85,967,13.246575342465754,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
85166B,BLACK METAL BAROQUE PHOTO FRAME,798.75,501,16.7,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
84666,SQUARE CHERRY BLOSSOM CABINET,797.9000000000001,202,14.428571428571429,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
20758,ABSTRACT CIRCLES POCKET BOOK,797.65,5233,168.80645161290323,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
22651,GENTLEMAN SHIRT REPAIR KIT ,796.41,981,18.166666666666668,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
20755,BLUE PAISLEY POCKET BOOK,795.55,4807,133.52777777777777,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
84985A,SET OF 72 GREEN PAPER DOILIES,793.15,547,6.511904761904762,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
22396,MAGNETS PACK OF 4 RETRO PHOTO,791.6800000000001,668,14.521739130434783,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
20913,SET/5 BLUE SPOTTY LID GLASS BOWLS,787.05,295,17.352941176470587,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
72800D,S/4 BLUE DINNER CANDLE SILVER FLOCK,786.0,552,13.142857142857142,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
85196,EASTER BUNNIES ON A STICK,783.96,1536,35.72093023255814,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,783.94,626,20.866666666666667,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
84767,ZINC POLICE BOX LANTERN,783.7,193,48.25,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
22048,BIRTHDAY BANQUET GIFT WRAP,783.3,1865,29.603174603174605,B,X,BX,Medium,0,Medium-value stable demand; standard replenishment
84559A,3D SHEET OF DOG STICKERS,782.85,921,9.694736842105263,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
21162,TOXIC AREA  DOOR HANGER ,782.17,913,10.741176470588234,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
84907,PINK/YELLOW PATCH CUSHION COVER,781.8000000000001,360,32.72727272727273,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
21159,MOODY BOY  DOOR HANGER ,781.48,964,11.476190476190476,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
21066,VINTAGE RED MUG,781.09,1577,28.160714285714285,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
79160,HEART SHAPE WIRELESS DOORBELL,777.5400000000001,389,4.987179487179487,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
22778,GLASS CLOCHE SMALL,777.33,207,8.625,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
21414,SCALLOP SHELL SOAP DISH,777.3,1613,89.61111111111111,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
84908A,PINK 5 PATCH FLOWER CUSHION COVER ,776.6,388,64.66666666666667,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,776.5799999999999,1849,13.207142857142857,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
84006,MAGIC TREE -PAPER FLOWERS,776.05,913,14.265625,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
21815, STAR  T-LIGHT HOLDER ,773.3499999999999,535,13.375,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
21551,CERAMIC BIRDHOUSE BUTTERFLY LARGE,772.95,165,10.3125,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
20840,FRENCH FLORAL CUSHION COVER ,771.55,349,21.8125,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
85136C,RED SHARK HELICOPTER,771.15,97,1.94,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
20774,GREEN FERN NOTEBOOK,770.4,3376,63.698113207547166,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
21694,SMALL REGAL  SILVER CANDLEPOT ,769.9500000000002,261,6.525,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
21620,S/4 ROSE    BOTANICAL  CANDLE,769.5,206,4.03921568627451,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
20756,GREEN FERN POCKET BOOK,768.3,5622,267.7142857142857,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
20765,CHRYSANTHEMUM SKETCHBOOK ,767.45,319,5.229508196721311,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
84750A,PINK SMALL GLASS CAKE STAND,767.25,423,10.071428571428571,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
72750A,"F.FAIRY S/3 CANDLE/GLASS,LILY/VALLY",766.85,383,25.533333333333335,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
21666, RIDGED GLASS T-LIGHT HOLDER,765.8000000000001,1300,41.935483870967744,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
22421,LIPSTICK PEN FUSCHIA,764.88,1880,21.86046511627907,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
77101A,UNION FLAG WINDSOCK,764.76,672,14.297872340425531,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
84665,SQUARE CHERRY BLOSSOM CABINET,763.75,125,6.578947368421052,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
21444,BLUE CHALET BIRDFEEDER,763.75,273,16.058823529411764,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
22058,CERAMIC LOVE HEARTS DESIGN MUG,761.39,511,7.3,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
22049,WRAP CHRISTMAS SCREEN PRINT,760.5,2550,50.0,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,757.31,935,16.696428571428573,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
22789,T-LIGHT HOLDER SWEETHEART HANGING,756.4499999999999,399,13.3,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
22614,PACK OF 12 SPACEBOY TISSUES,755.9599999999999,2620,29.772727272727273,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
21298,EDWARDIAN 2 DRAWER WALL CABINET ,755.8,52,6.5,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
84908B,BLUE 5 PATCH FLOWER CUSHION COVER,755.75,385,96.25,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
21063,PARTY INVITES JAZZ HEARTS,755.1999999999999,916,9.346938775510203,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
21335,LIBRARY LAMP,754.1999999999999,36,1.7142857142857142,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
17165B,ASS COL LARGE SAND GECKO P'WEIGHT,753.78,812,17.27659574468085,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
22161,HEART DECORATION RUSTIC HANGING ,750.6600000000001,1274,21.96551724137931,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
84925F,PSYCHEDELIC WALL THERMOMETER,750.55,633,35.166666666666664,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
72755C,FLOWER FAIRY OIL BURNER SET ROSE,750.0,588,49.0,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
22209,WOOD STAMP SET HAPPY BIRTHDAY,747.6,456,7.015384615384615,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
22543,MINI JIGSAW BAKE A CAKE ,747.06,1813,42.16279069767442,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
47589,CONGRATULATIONS BUNTING,746.6500000000001,137,2.4909090909090907,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
22532,MAGIC DRAWING SLATE LEAP FROG ,745.14,1829,24.716216216216218,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
20989,URBAN CHIC CHOPSTICKS SET/5,744.15,397,11.027777777777779,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
20780,BLACK EAR MUFF HEADPHONES,742.5,154,3.948717948717949,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
21185, HOME SWEET HOME  BLACKBOARD,741.36,120,4.285714285714286,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
21425,SKULLS STORAGE BOX LARGE,740.09,383,9.341463414634147,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
20757,RED DAISY POCKET BOOK ,739.85,5165,206.6,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
21927,BLUE/CREAM STRIPE CUSHION COVER ,738.65,597,10.293103448275861,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,738.42,2941,57.666666666666664,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
21300,ANTIQUE EDWARDIAN DRESSER,737.4,52,10.4,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
84625D,WHITE NEWBAROQUE CANDLESTICK CANDLE,737.2,640,16.842105263157894,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
20984,12 PENCILS TALL TUBE POSY,737.16,2052,42.75,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
35810A,ENAMEL PINK COFFEE CONTAINER,736.98,515,11.444444444444445,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
47503F,ASS FLORAL PRINT TORCH,736.55,2571,257.1,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
21554,CERAMIC BIRDHOUSE RED ROOF LARGE,735.8000000000001,164,10.933333333333334,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
21721,CANDY SHOP  STICKER SHEET,734.68,868,14.229508196721312,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
21822,GLITTER CHRISTMAS TREE WITH BELLS,729.3,374,11.0,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
22280,POCKET BAG PINK PAISELY BROWN SPOT,727.75,409,8.019607843137255,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
20617,FIRST CLASS PASSPORT COVER ,726.14,386,8.772727272727273,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
21684,SMALL MEDINA STAMPED METAL BOWL ,723.4,940,19.183673469387756,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
85121C,RETRO LAUNDRY TUB PISTACHIO,722.5,85,2.236842105263158,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
20707,CRAZY DAISY HEART DECORATION,721.1,1126,35.1875,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
21817,GLITTER CHRISTMAS TREE,720.8,848,16.307692307692307,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
21383,PACK OF 12 STICKY BUNNIES,717.95,1123,15.816901408450704,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
21926,RED/CREAM STRIPE CUSHION COVER ,717.4,580,10.357142857142858,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
84685,BEACH HUT KEY CABINET,715.0,340,8.717948717948717,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
21133,PAINTED BIRD ASSORTED CHRISTMAS,714.87,423,16.26923076923077,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
84922,PINK BUTTERFLY WASHBAG,714.75,327,65.4,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
20850,ZINC HEART LATTICE PLANTER BOWL,713.8000000000001,820,39.04761904761905,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
84963A,PINK PAINTED KASHMIRI CHAIR,713.4000000000001,22,2.75,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
85231G,ORANGE SCENTED SET/9 T-LIGHTS,713.0,848,7.571428571428571,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
78124,MAGAZINE RACK GEBRA ASSORTED ,712.5,534,53.4,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
20892,SET/3 TALL GLASS CANDLE HOLDER PINK,712.45,87,4.142857142857143,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
22988,SOLDIERS EGG CUP ,710.0,568,40.57142857142857,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
85141,JARDIN ETCHED GLASS FRUITBOWL,709.5,66,2.2,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
22256,FELT FARM ANIMAL CHICKEN,709.33,593,15.605263157894736,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
22714,CARD BIRTHDAY COWBOY,707.16,1766,22.935064935064936,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
21391,FRENCH EMROIDR LAVENDER SCENT HEART,705.6,336,6.72,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
84569D,PACK 6 HEART/ICE-CREAM PATCHES,705.0,564,10.071428571428571,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
22852,ENAMEL DOG BOWL CREAM,704.98,174,7.909090909090909,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
10134,COLOURING PENCILS BROWN TUBE,704.8,614,14.975609756097562,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
72801G,S/4 BURGUNDY WINE DINNER CANDLES,704.77,1265,31.625,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
79302M,"ART LIGHTS,FUNK MONKEY",704.1,262,8.451612903225806,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
22262,FELT EGG COSY CHICKEN,703.8,828,11.82857142857143,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
22422,TOOTHPASTE TUBE PEN,703.2,1128,17.09090909090909,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
21726,MULTI HEARTS  STICKERS,702.6999999999999,842,10.395061728395062,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
22677,"FRENCH BLUE METAL DOOR SIGN, 2",701.25,561,10.788461538461538,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
20776,ABSTRACT CIRCLES NOTEBOOK,700.1999999999999,3188,70.84444444444445,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
21250,SET OF SKULL WALL STICKERS,699.4,304,9.212121212121213,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
22986,GINGHAM ROSE WRAP,698.8,1740,47.027027027027025,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
22756,LARGE YELLOW BABUSHKA NOTEBOOK ,698.08,584,10.428571428571429,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
37461,FUNKY MONKEY MUG,697.9,710,11.09375,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
21674,RIDGED GLASS PENDANT LAMPSHADE,697.8,44,4.888888888888889,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
21739,COSY SLIPPER SHOES SMALL GREEN,697.3000000000001,238,5.173913043478261,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
22287,"DECORATION , WOBBLY CHICKEN, METAL ",695.25,541,18.655172413793103,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
84637,KITCHEN FLOWER POTS WALL PLAQUE,694.7,458,25.444444444444443,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
82607A,GLASS BONBON JAR PARFUME AUX FLEURE,693.48,575,8.455882352941176,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
72755D,FLOWER FAIRY OIL BURNER SET SUMMER,693.25,533,44.416666666666664,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
85034C,3 ROSE MORRIS BOXED CANDLES,689.34,174,6.0,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
21945,STRAWBERRIES  DESIGN FLANNEL ,689.25,1317,30.627906976744185,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
79342B,BROWN FLOWER LIGHTS,688.95,109,4.954545454545454,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
84674,FLYING PIG WATERING CAN,685.2,264,5.5,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
21443,OLIVE CHALET BIRDFEEDER,685.0,252,15.75,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
72800A,S/4 BLACK DINNER CANDLE SILVER FLOC,684.36,664,20.12121212121212,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,684.15,451,14.09375,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
84971L,LARGE HEART FLOWERS HOOK   ,684.11,571,17.303030303030305,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
22316,200 BENDY SKULL STRAWS,684.1,602,11.803921568627452,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
37423,WHITE WITH BLACK CATS PLATE,683.05,6013,286.3333333333333,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
35598D,PINK/WHITE CHRISTMAS TREE 60CM,682.75,1007,38.73076923076923,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
84360,TABLE LAMP WHITE SHADE WOOD BASE,682.55,137,7.2105263157894735,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
21480,PINK STRIPE HOT WATER BOTTLE,682.5,246,18.923076923076923,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
22339,CHRISTMAS TREE PAINTED ZINC ,682.5,1050,25.0,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
20622,VIPPASSPORT COVER ,682.4,364,8.272727272727273,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
22069, BROWN  PIRATE TREASURE CHEST ,681.9,422,8.612244897959183,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
21269,ANTIQUE CREAM CUTLERY SHELF ,680.0,80,2.0,B,X,BX,Medium,0,Medium-value stable demand; standard replenishment
84459A,PINK METAL CHICKEN HEART ,679.54,458,10.177777777777777,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
21219,SET/4 BADGES BALLOON GIRL,679.35,545,9.909090909090908,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
84816,DANISH ROSE BEDSIDE CABINET,679.1,18,2.25,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
22036,DINOSAUR BIRTHDAY CARD,678.84,1642,19.547619047619047,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
84796A,PINK HAWAIIAN PICNIC HAMPER FOR 2,678.0,136,10.461538461538462,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
21255,"FRENCH BOTTLE , LAVENDER",677.1,422,10.292682926829269,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
22393,PAPERWEIGHT VINTAGE COLLAGE,676.95,315,9.0,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
85015,SET OF 12  VINTAGE POSTCARD SET,676.05,587,18.93548387096774,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
21317,GLASS SPHERE CANDLE STAND MEDIUM,675.95,235,6.351351351351352,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
22269,EGG CUP NATURAL CHICKEN,674.16,560,10.566037735849056,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
21478,SILVER SKULL HOT WATER BOTTLE ,673.86,182,3.1379310344827585,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
22678,"FRENCH BLUE METAL DOOR SIGN, 3",673.75,539,9.981481481481481,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
21801,CHRISTMAS TREE DECORATION WITH BELL,671.5799999999999,1599,31.98,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
35951,FOLKART BAUBLE CHRISTMAS DECORATION,671.51,1339,39.38235294117647,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
10125,MINI FUNKY DESIGN TAPES,671.5,790,14.90566037735849,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
21262,WHITE GOOSE FEATHER CHRISTMAS TREE ,671.0500000000001,199,7.653846153846154,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
21725,SWEETIES  STICKERS,669.8,788,11.420289855072463,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
85032D,YULETIDE IMAGES GIFT WRAP SET,669.0600000000001,413,12.515151515151516,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
84615,PINK ROUND BUTTERFLY MIRROR ,667.8299999999999,235,16.785714285714285,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
22512,DOORSTOP RACING CAR DESIGN,667.23,261,8.419354838709678,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
72753A,S/3 FLWR FAIRY LILLY CANDLES,666.9000000000001,312,28.363636363636363,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
22786,PILLOWCUSHION COVER PINK UNION JACK,666.4000000000001,112,4.48,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
84029C,BROWN FURRY HOT WATER BOTTLE,665.05,191,9.55,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
84818,DANISH ROSE PHOTO FRAME,664.35,269,5.604166666666667,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
37492D,PURPLE GREEN FLOWER PIGGY BANK,664.35,359,17.95,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
21991,BOHEMIAN COLLAGE STATIONERY SET,664.35,405,11.911764705882353,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
20783,HEART EAR MUFF HEADPHONES,663.75,131,4.366666666666666,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
21803,CHRISTMAS TREE STAR DECORATION,663.18,1579,35.08888888888889,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
21802,CHRISTMAS TREE HEART DECORATION,663.18,1579,35.08888888888889,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
85231E,STRAWBERRY SCENTED SET/9 T-LIGHTS,662.4,816,12.952380952380953,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
84689,S/2 BEACH HUT TREASURE CHESTS,661.7,302,10.413793103448276,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
17165D,ASS COL LARGE SAND FROG P'WEIGHT,661.32,696,11.40983606557377,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
17109C,FLOWER FAIRY INCENSE ROSE,661.23,3124,260.3333333333333,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
84620,BLUE GINGHAM ROSE CUSHION COVER,660.45,111,2.707317073170732,B,Y,BY,Medium,0,Medium-value variable demand; review monthly
72586,"S/6 HALLOWEEN GHOST T LIGHTS, 5CM H",660.24,1572,32.08163265306123,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
85116,BLACK CANDELABRA T-LIGHT HOLDER,660.0600000000001,671,35.31578947368421,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
85131A,BEADED PEARL HEART WHITE ON STICK,659.51,955,19.1,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
21555,CERAMIC STRAWBERRY TRINKET TRAY,659.25,267,7.216216216216216,B,Z,BZ,Low,0,Medium-value unstable demand; avoid overstocking
