Date,Sales,InvoiceCount,QuantitySold,UniqueCustomers,UniqueProducts,AvgUnitPrice,AvgBasketValue,Month,Quarter,Weekday,WeekOfYear,Weekend,Lag1,Lag7,Lag14,Lag28,Rolling7,Rolling14,Rolling30,Std7,Std14,EMA_7,EMA_14,EMA_30,RollingMax7,RollingMax14,RollingMax30,RollingMin7,RollingMin14,RollingMin30,Momentum7,Momentum14,Momentum28,GrowthRate7,GrowthRate14,GrowthRate28
2010-07-21,22396.05,55,13199,42,734,4.228895253682488,407.2009090909091,7,3,2,29,0,24853.87,21056.39,32895.2,18800.68,28022.66857142857,25591.99642857143,26196.884666666665,13411.281750566623,11439.981449268587,25317.279827763876,25765.90208828397,26354.91764997215,56662.69,56662.69,58225.94,15214.11,7856.43,7856.43,1339.6599999999999,-10499.149999999998,3595.369999999999,1.0636224917946524,0.6808303339088986,1.191236168053496
2010-07-22,26860.99,78,13977,57,806,4.5812563131313135,344.37166666666667,7,3,3,29,0,22396.05,23860.81,23503.99,9113.43,28451.265714285717,25831.782142857144,25151.386333333332,13303.617496237466,11428.025253299407,25703.207370822907,25911.913809846108,26387.567479006208,56662.69,56662.69,56662.69,15214.11,7856.43,7856.43,3000.1800000000003,3357.0,17747.56,1.1257367205891167,1.1428268136601487,2.947407287925622
2010-07-23,25904.96,48,13393,37,665,3.2840658276863506,539.6866666666666,7,3,4,29,0,26860.99,56662.69,32252.99,21159.71,24057.304285714286,25378.351428571426,25388.195666666667,4784.843505430699,11278.611304137283,25753.64552811718,25910.98663519996,26356.431512618714,30567.61,56662.69,56662.69,15214.11,7856.43,7856.43,-30757.730000000003,-6348.0300000000025,4745.25,0.4571784361102517,0.8031801082628307,1.224258744566915
2010-07-25,17431.3,54,11648,51,741,3.175576619273302,322.80185185185184,7,3,6,29,1,25904.96,22603.54,20301.63,14749.68,23318.412857142856,25173.327857142856,25665.458,5405.816969126029,11403.393519828403,23673.059146087886,24780.361750506632,25780.616576320732,30567.61,56662.69,56662.69,15214.11,7856.43,7856.43,-5172.240000000002,-2870.3300000000017,2681.619999999999,0.7711756654046223,0.8586157860230926,1.1818086900868356
2010-07-26,25205.76,62,15081,47,822,4.363093622795115,406.5445161290322,7,3,0,30,0,17431.3,15214.11,37271.94,27848.74,24745.79142857143,24311.457857142854,25800.326333333334,4061.1498773189887,10861.757707624554,24056.234359565915,24837.081517105747,25743.529055267783,30567.61,56662.69,56662.69,17431.3,7856.43,7856.43,9991.649999999998,-12066.180000000004,-2642.980000000003,1.6567357538495513,0.6762663816264997,0.9050951676808358
2010-07-27,28490.87,70,14327,56,663,3.397784256559767,407.01242857142853,7,3,1,30,0,25205.76,30567.61,7856.43,26729.66,24449.114285714284,25785.346428571425,26258.365999999998,3616.4796578573014,9805.798226934301,25164.893269674434,25324.253314824982,25920.77685815373,28490.87,56662.69,56662.69,17431.3,15214.11,7856.43,-2076.7400000000016,20634.44,1761.2099999999991,0.9320607662816949,3.6264397442604337,1.0658897269924121
2010-07-28,23364.32,65,13391,60,724,3.093658536585366,359.4510769230769,7,3,2,30,0,28490.87,24853.87,19885.9,17719.42,24236.321428571428,26033.804999999997,26108.885333333335,3632.4816252778737,9688.182662064093,24714.74995225583,25062.92887284832,25755.844157627685,28490.87,56662.69,56662.69,17431.3,15214.11,7856.43,-1489.5499999999993,3478.4199999999983,5644.9000000000015,0.9400676836243209,1.1749189123952146,1.3185713753610446
2010-07-29,38422.54,72,13816,60,895,6.111030534351146,533.6463888888889,7,3,3,30,0,23364.32,22396.05,21056.39,18834.32,26525.82,27274.24428571429,26498.647999999997,6329.0218966993925,10104.667325746599,28141.69746419187,26844.210356468546,26573.050341006543,38422.54,56662.69,56662.69,17431.3,15214.11,7856.43,16026.490000000002,17366.15,19588.22,1.7155944909928313,1.8247448874189736,2.0400279914538992
2010-07-30,16147.31,53,8450,39,508,4.231845318860244,304.66622641509434,7,3,4,30,0,38422.54,26860.99,23860.81,53998.72,24995.294285714284,26723.280000000002,26446.244333333336,7433.512821113738,10507.371745186256,25143.1005981439,25417.956975606074,25900.42193190935,38422.54,56662.69,56662.69,16147.31,15214.11,7856.43,-10713.680000000002,-7713.500000000002,-37851.41,0.6011435170483291,0.6767293314853938,0.2990313474097164
2010-08-01,30724.29,32,9740,27,583,2.95136,960.1340625,8,3,6,30,1,16147.31,25904.96,56662.69,35141.21,25683.769999999997,24870.537142857145,26842.576666666664,7748.317943145278,6244.048350452723,26538.397948607926,26125.468045525264,26211.639226624877,38422.54,38422.54,56662.69,16147.31,15214.11,7856.43,4819.330000000002,-25938.4,-4416.919999999998,1.1860388898496659,0.5422314048274094,0.8743093934443351
2010-08-02,29175.510000000002,63,12120,49,691,5.617701048951049,463.10333333333335,8,3,0,31,0,30724.29,17431.3,22603.54,34700.14,27361.514285714286,25339.963571428572,26015.136333333332,6887.232046782577,6307.225870048531,27197.67596145595,26532.140306121895,26402.856695874885,38422.54,38422.54,56662.69,16147.31,15214.11,7856.43,11744.210000000003,6571.970000000001,-5524.629999999997,1.6737426353742981,1.2907495905508606,0.8407894031551458
2010-08-03,26943.48,59,16344,47,857,5.188727394507703,456.6691525423729,8,3,1,31,0,29175.510000000002,25205.76,15214.11,30314.81,27609.760000000002,26177.77571428571,25741.87866666667,6827.638515358024,5597.840394419588,27134.126971091962,26586.985598638978,26437.73561872167,38422.54,38422.54,56662.69,16147.31,16147.31,7856.43,1737.7200000000012,11729.369999999999,-3371.3300000000017,1.0689413848263254,1.7709534110112257,0.8887893409195043
2010-08-04,21425.14,53,11761,47,850,4.183640951694304,404.2479245283019,8,3,2,31,0,26943.48,28490.87,30567.61,16893.27,26600.37,25524.742142857143,25299.378666666667,7188.427953848257,5579.5794120444725,25706.880228318973,25898.73951882045,26114.342352997694,38422.54,38422.54,56662.69,16147.31,16147.31,7856.43,-7065.73,-9142.470000000001,4531.869999999999,0.7520002021700285,0.7009098846785862,1.2682648178830978
2010-08-05,24508.48,54,16883,48,744,2.7252,453.8607407407407,8,3,3,31,0,21425.14,23364.32,24853.87,10493.66,26763.821428571428,25500.071428571428,25105.834333333336,7115.217826006078,5583.536112067973,25407.28017123923,25713.37158297772,26010.73833022365,38422.54,38422.54,56662.69,16147.31,16147.31,7856.43,1144.1599999999999,-345.3899999999994,14014.82,1.0489703958856924,0.9861031702507497,2.335551180427039
2010-08-06,15219.6,45,9927,31,409,3.3374285714285716,338.21333333333337,8,3,4,31,0,24508.48,38422.54,22396.05,32895.2,23449.11571428572,24987.46785714286,25050.04533333333,6112.696624335485,6187.212940078903,22860.360128429424,24314.20203858069,25314.535857305993,30724.29,38422.54,56662.69,15219.6,15219.6,7856.43,-23202.940000000002,-7176.449999999999,-17675.6,0.3961112409538776,0.6795662628008065,0.46266932561589535
2010-08-08,14147.14,44,8189,41,562,2.817279821627648,321.52590909090907,8,3,6,31,1,15219.6,16147.31,26860.99,23503.99,23163.37714285714,24079.33571428571,25171.828,6542.543082376889,6794.32805610989,20682.055096322067,22958.593766769933,24594.058705221734,30724.29,38422.54,56662.69,14147.14,14147.14,7856.43,-2000.17,-12713.850000000002,-9356.850000000002,0.8761298321516091,0.5266797686905806,0.6019037618719204
2010-08-09,31711.09,51,100236,41,621,2.5851249999999997,621.7860784313725,8,3,0,32,0,14147.14,30724.29,25904.96,32252.99,23304.34857142857,24494.059285714287,25132.357666666667,6740.253471466397,7085.3068388998645,23439.31382224155,24125.59326453394,25053.222014562267,31711.09,38422.54,56662.69,14147.14,14147.14,7856.43,986.7999999999993,5806.130000000001,-541.9000000000015,1.0321179106172997,1.224131980902499,0.9831984569492627
2010-08-10,35820.32,46,20077,33,937,4.453637931034483,778.7026086956522,8,3,1,32,0,31711.09,29175.510000000002,17431.3,20301.63,24253.60714285714,25807.560714285715,25542.902,8046.297933316349,7373.90439328861,26534.565366681163,25684.890162596086,25747.873497493736,35820.32,38422.54,56662.69,14147.14,14147.14,7856.43,6644.809999999998,18389.02,15518.689999999999,1.2277530024325196,2.0549425458801123,1.7644061092631478
2010-08-11,23719.39,46,8226,35,642,7.285919765166341,515.6389130434783,8,3,2,32,0,35820.32,26943.48,25205.76,37271.94,23793.022857142852,25701.391428571427,25258.448666666667,7958.459538635035,7393.908844493203,25830.77152501087,25422.82347424994,25617.003594429625,35820.32,38422.54,56662.69,14147.14,14147.14,7856.43,-3224.09,-1486.369999999999,-13552.550000000003,0.8803387684144736,0.9410305422252692,0.6363873197907057
2010-08-12,29123.13,81,18283,56,897,3.672613378684807,359.5448148148148,8,3,3,32,0,23719.39,21425.14,28490.87,7856.43,24892.735714285714,25746.552857142855,25552.498666666666,8107.199102449769,7414.160538584189,26653.861143758153,25916.19767768328,25843.20529801481,35820.32,38422.54,56662.69,14147.14,14147.14,7856.43,7697.990000000002,632.260000000002,21266.7,1.3592970687706125,1.022191670524628,3.7069165002424764
2010-08-13,37403.7,55,18230,34,765,4.0621941216678055,680.0672727272727,8,3,4,32,0,29123.13,24508.48,23364.32,19885.9,26734.91,26749.365714285716,25556.89066666667,9371.778521465407,7993.950932996114,29341.320857818613,27447.86465399218,26589.043665884827,37403.7,38422.54,56662.69,14147.14,14147.14,7856.43,12895.219999999998,14039.379999999997,17517.799999999996,1.526153396701876,1.600889732720661,1.880915623632825
2010-08-15,22356.69,58,17413,52,615,2.883859813084112,385.4601724137931,8,3,6,32,1,37403.7,15219.6,38422.54,21056.39,27754.494285714285,25601.804999999997,26040.232666666667,8228.719798111299,7313.519270047089,27595.16314336396,26769.041366793223,26315.988590666453,37403.7,37403.7,56662.69,14147.14,14147.14,14147.14,7137.089999999998,-16065.850000000002,1300.2999999999993,1.4689407080343766,0.5818639267471645,1.0617532255054165
2010-08-16,20880.2,39,11092,32,677,3.999682854311199,535.3897435897436,8,3,0,33,0,22356.69,14147.14,16147.31,23860.81,28716.360000000004,25939.86857142857,26073.376,6606.694947783415,6942.8679168901435,25916.42235752297,25983.862517887457,25965.29255255894,37403.7,37403.7,56662.69,20880.2,14147.14,14147.14,6733.060000000001,4732.890000000001,-2980.6100000000006,1.4759308241807179,1.2931070252568386,0.8750834527411265
2010-08-17,30395.63,45,18408,40,613,3.2656942949407965,675.4584444444445,8,3,1,33,0,20880.2,31711.09,30724.29,56662.69,28528.437142857143,25916.39285714286,26384.683999999997,6525.524803374621,6925.981184706926,27036.22426814223,26572.09818216913,26251.120774974497,37403.7,37403.7,56662.69,20880.2,14147.14,14147.14,-1315.4599999999991,-328.65999999999985,-26267.06,0.9585173515006895,0.9893029261213196,0.5364311154306299
2010-08-18,37239.15,58,22895,47,957,3.291351851851852,642.0543103448276,8,3,2,33,0,30395.63,35820.32,29175.510000000002,22603.54,28731.127142857145,26492.367142857143,26830.628666666667,6805.784598184894,7527.070812933428,29586.95570110667,27994.371757879915,26960.025886266467,37403.7,37403.7,56662.69,20880.2,14147.14,14147.14,1418.8300000000017,8063.639999999999,14635.61,1.0396096405615585,1.2763838575572457,1.647491941527743
2010-08-19,33052.15,77,22579,55,801,3.481935695538058,429.2487012987013,8,3,3,33,0,37239.15,23719.39,26943.48,15214.11,30064.37857142857,26928.700714285715,26043.610666666664,6570.426644210238,7729.564450974993,30453.254275830004,28668.742190162597,27353.06615166863,37403.7,37403.7,38422.54,20880.2,14147.14,14147.14,9332.760000000002,6108.670000000002,17838.04,1.393465430603401,1.2267216410055422,2.172466874500053
2010-08-20,25550.79,59,19181,49,799,3.535808709175739,433.0642372881356,8,3,4,33,0,33052.15,29123.13,21425.14,30567.61,29554.044285714284,27223.389999999996,26141.852333333336,6790.759445236012,7580.815048387704,29227.638206872507,28253.01523147425,27236.79027091582,37403.7,37403.7,38422.54,20880.2,14147.14,14147.14,-3572.34,4125.6500000000015,-5016.82,0.8773366736336375,1.1925611687951632,0.8358779112923778
2010-08-22,22766.81,60,13916,51,769,2.9214432234432235,379.44683333333336,8,3,6,33,1,25550.79,37403.7,24508.48,24853.87,27463.06,27098.985000000004,26393.609,6198.527116622167,7642.83241346552,27612.43115515438,27521.52120061102,26948.404446985765,37239.15,37403.7,38422.54,20880.2,14147.14,14147.14,-14636.889999999996,-1741.6699999999983,-2087.0599999999977,0.6086780184848024,0.9289360254083485,0.9160267596153034
2010-08-23,21901.25,45,13257,37,713,2.9901557093425604,486.69444444444446,8,3,0,34,0,22766.81,22356.69,15219.6,22396.05,27397.997142857144,27576.245714285713,26104.73033333333,6263.113099257493,7027.830976277004,26184.635866365785,26772.15170719622,26622.7815794383,37239.15,37403.7,38422.54,20880.2,14147.14,14147.14,-455.4399999999987,6681.65,-494.7999999999993,0.9796284691517394,1.4390161370863885,0.97790681838985
2010-08-24,27485.09,61,19102,53,697,3.1946255506607932,450.57524590163933,8,3,1,34,0,21901.25,20880.2,14147.14,26860.99,28341.552857142862,28528.95642857143,26192.43766666667,5577.534372120959,5877.175722898246,26509.749399774337,26867.210146236725,26678.41438076486,37239.15,37403.7,38422.54,21901.25,20880.2,14147.14,6604.889999999999,13337.95,624.0999999999985,1.3163231195103495,1.9428018666670437,1.0232344377478269
2010-08-25,31715.03,76,17610,62,857,3.3007386716325264,417.30302631578945,8,3,2,34,0,27485.09,30395.63,31711.09,25904.96,28530.038571428573,28529.23785714286,26503.070333333333,5679.873312939988,5877.339912677877,27811.069549830754,27513.586126738497,27003.357323941324,37239.15,37403.7,38422.54,21901.25,20880.2,14147.14,1319.3999999999978,3.9399999999986903,5810.07,1.0434075556255948,1.0001242467540534,1.2242840753276591
2010-08-26,35363.46,80,17640,64,842,4.061791314837153,442.04325,8,3,3,34,0,31715.03,37239.15,35820.32,17431.3,28262.082857142854,28496.605,26786.486,5226.6973287431465,5834.85826520858,29699.167162373065,28560.235976506698,27542.718786912854,35363.46,37403.7,38422.54,21901.25,20880.2,14147.14,-1875.6900000000023,-456.8600000000006,17932.16,0.949631234869754,0.9872457867489738,2.0287333704313504
2010-08-27,18173.14,36,7327,29,675,6.960330661322645,504.8094444444444,8,3,4,34,0,35363.46,33052.15,23719.39,25205.76,26136.510000000002,28100.444285714282,26528.75866666667,5931.9164236386305,6349.726600803321,26817.6603717798,27175.289846305805,26938.229832918478,35363.46,37403.7,38422.54,18173.14,18173.14,14147.14,-14879.010000000002,-5546.25,-7032.619999999999,0.5498323104548418,0.7661723172476189,0.7209915511375178
2010-08-29,14509.78,39,8790,36,483,2.8309987669543775,372.04564102564103,8,3,6,34,1,18173.14,25550.79,29123.13,28490.87,24559.22285714286,27056.633571428574,26431.374666666667,7399.873131790229,7298.862193306997,23740.69027883485,25486.555200131697,26136.394359826965,35363.46,37403.7,38422.54,14509.78,14509.78,14147.14,-11041.01,-14613.35,-13981.089999999998,0.567879897255623,0.4982218600816602,0.5092782354487596
2010-08-31,35964.47,63,14194,48,936,4.990062821245003,570.8646031746032,8,3,1,35,0,14509.78,22766.81,37403.7,23364.32,26444.602857142854,26953.83142857143,26789.998333333333,8470.86229896289,7150.545279650793,26796.635209126136,26883.610506780806,26770.46375596716,35964.47,37239.15,38422.54,14509.78,14509.78,14147.14,13197.66,-1439.229999999996,12600.150000000001,1.5796885905403524,0.961521721113152,1.539290251117944
2010-09-01,23367.55,43,12923,35,646,4.00115306122449,543.4313953488372,9,3,2,35,0,35964.47,21901.25,22356.69,38422.54,26654.074285714283,27026.035714285714,26619.221,8357.153619039733,7105.515669581801,25939.363906844603,26414.80243921003,26550.920933001536,35964.47,37239.15,38422.54,14509.78,14509.78,14147.14,1466.2999999999993,1010.8600000000006,-15054.990000000002,1.0669505165230295,1.045215101162113,0.6081729630576219
2010-09-02,36501.87,91,21990,77,848,4.0501430348258705,401.11945054945056,9,3,3,35,0,23367.55,27485.09,20880.2,16147.31,27942.18571428571,28141.869285714285,27057.139333333333,9162.659508564942,7290.338934055605,28579.990430133454,27759.744780648696,27192.91764700144,36501.87,37239.15,38422.54,14509.78,14509.78,14147.14,9016.780000000002,15621.670000000002,20354.560000000005,1.3280607776798257,1.748157105774849,2.2605542347301193
2010-09-03,37258.14,60,31236,49,655,3.819747081712062,620.9689999999999,9,3,4,35,0,36501.87,31715.03,30395.63,30724.29,28734.058571428566,28632.04857142857,27018.326,9762.933195813364,7674.135567371588,30749.527822600092,29026.197476562204,27842.286831065863,37258.14,37258.14,37403.7,14509.78,14509.78,14147.14,5543.110000000001,6862.509999999998,6533.8499999999985,1.174778645960606,1.225772915382902,1.2126607319485658
2010-09-05,12389.65,35,7273,35,514,2.8085714285714287,353.99,9,3,6,35,1,37258.14,35363.46,37239.15,29175.510000000002,25452.085714285717,26857.08428571429,26893.070666666667,10952.020322897613,8372.238826193767,26159.558366950067,26807.991146353914,26845.342519384194,37258.14,37258.14,37403.7,12389.65,12389.65,12389.65,-22973.809999999998,-24849.5,-16785.86,0.35035174725550045,0.33270496238501684,0.4246592433174261
2010-09-06,28785.63,53,16216,41,861,4.1370607028754,543.1250943396227,9,3,0,36,0,12389.65,18173.14,33052.15,26943.48,26968.155714285716,26552.33285714286,26828.44866666667,10501.751314248919,8205.379097882102,26816.076275212552,27071.676326840057,26970.52235684328,37258.14,37258.14,37403.7,12389.65,12389.65,12389.65,10612.490000000002,-4266.52,1842.1500000000015,1.5839656768175452,0.870915507765758,1.0683709008635855
2010-09-07,27498.31,51,15749,45,718,3.4521560035056966,539.1825490196079,9,3,1,36,0,28785.63,14509.78,25550.79,21425.14,28823.66,26691.441428571427,26772.542,8969.302732526105,8203.60177818055,26986.634706409415,27128.560816594716,27004.57317253081,37258.14,37258.14,37403.7,12389.65,12389.65,12389.65,12988.53,1947.5200000000004,6073.170000000002,1.8951569217451953,1.0762215180039443,1.2834599913932885
2010-09-08,17635.87,49,10246,45,691,3.562343173431734,359.9157142857143,9,3,2,36,0,27498.31,35964.47,22766.81,24508.48,26205.288571428573,26324.945714285714,26462.28833333333,9209.367912697086,8501.620851262802,24648.94352980706,25862.86870771542,26400.14070978689,37258.14,37258.14,37403.7,12389.65,12389.65,12389.65,-18328.600000000002,-5130.940000000002,-6872.610000000001,0.490369244979837,0.7746307014465355,0.7195823649610257
2010-09-09,25798.99,67,13278,59,865,3.564345127250155,385.059552238806,9,3,3,36,0,17635.87,23367.55,21901.25,15219.6,26552.63714285714,26603.355714285713,26608.083333333332,9130.010087867237,8408.926658523453,24936.455147355297,25854.3515466867,26361.356793026447,37258.14,37258.14,37403.7,12389.65,12389.65,12389.65,2431.4400000000023,3897.7400000000016,10579.390000000001,1.1040519866224745,1.1779688373951258,1.6951161659964782
2010-09-10,17639.27,46,10448,38,629,3.451198388721047,383.4623913043478,9,3,4,36,0,25798.99,36501.87,27485.09,14147.14,23857.98,25900.08285714286,26379.109666666664,8463.403026976433,8734.915338014653,23112.158860516472,24759.00734046181,25798.641516057,37258.14,37258.14,37403.7,12389.65,12389.65,12389.65,-18862.600000000002,-9845.82,3492.130000000001,0.48324291330827707,0.641775959256455,1.2468435316254736
2010-09-12,15762.29,48,9409,46,729,2.92011320754717,328.3810416666667,9,3,6,36,1,17639.27,37258.14,31715.03,31711.09,20787.144285714287,24760.601428571426,26397.199333333334,6451.625498582709,8955.73336036313,21274.691645387356,23559.445028400234,25151.13496663397,28785.63,37258.14,37403.7,12389.65,12389.65,12389.65,-21495.85,-15952.739999999998,-15948.8,0.4230562770981053,0.49699748037444713,0.4970592306981564
2010-09-13,38443.68,87,28479,52,992,3.94399187404774,441.8813793103448,9,3,0,37,0,15762.29,12389.65,35363.46,35820.32,24509.148571428574,24980.617142857143,27207.084,8103.527640014652,9268.621226763276,25566.938734040516,25544.009691280204,26008.718517173715,38443.68,38443.68,38443.68,15762.29,12389.65,12389.65,26054.03,3080.220000000001,2623.3600000000006,3.1028866836432023,1.087101771150221,1.073236643335403
2010-09-14,21261.08,63,11416,56,764,3.206648522550544,337.4774603174603,9,3,1,37,0,38443.68,28785.63,18173.14,23719.39,23434.212857142855,25201.184285714287,26858.750333333333,7939.103746453858,9129.864461843152,24490.47405053039,24972.952399109512,25702.419258001217,38443.68,38443.68,38443.68,15762.29,12389.65,12389.65,-7524.549999999999,3087.9400000000023,-2458.3099999999977,0.7386004753066027,1.1699178017667835,0.896358633168897
2010-09-15,34838.27,67,21494,61,811,3.1132804614275416,519.9741791044776,9,3,2,37,0,21261.08,27498.31,14509.78,29123.13,24482.778571428575,26653.219285714284,26826.015333333336,8981.605397630654,8912.640732205939,27077.423037897788,26288.328079228242,26291.82898329146,38443.68,38443.68,38443.68,15762.29,12389.65,12389.65,7339.9599999999955,20328.489999999998,5715.139999999996,1.266924040059189,2.401019863843559,1.1962405826571525
2010-09-16,40432.691,68,14465,51,897,11.01206894409938,594.5983970588235,9,3,3,37,0,34838.27,17635.87,35964.47,37403.7,27739.467285714287,26972.377928571426,27383.125366666667,10143.083135268349,9341.411202020572,30416.240028423337,28174.243135331144,27204.142661788785,40432.691,40432.691,40432.691,15762.29,12389.65,12389.65,22796.821,4468.220999999998,3028.991000000002,2.2926394331552684,1.1242398678473504,1.0809810526766068
2010-09-17,21501.73,52,11884,41,726,3.626621499548329,413.4948076923077,9,3,4,37,0,40432.691,25798.99,23367.55,22356.69,27125.573,26839.105071428574,27129.078700000002,10406.717893783643,9409.855976129582,28187.6125213175,27284.574717286992,26836.245070705638,40432.691,40432.691,40432.691,15762.29,12389.65,12389.65,-4297.260000000002,-1865.8199999999997,-854.9599999999991,0.8334330142381542,0.9201533750863912,0.9617582030255821
2010-09-19,23096.14,59,13798,54,984,2.5431379484588175,391.46,9,3,6,37,1,21501.73,17639.27,36501.87,20880.2,27905.125857142855,25881.552928571433,26652.160033333334,9762.09618045652,9025.153479890616,26914.744390988126,26726.11675498206,26594.94796936979,40432.691,40432.691,40432.691,15762.29,12389.65,12389.65,5456.869999999999,-13405.730000000003,2215.9399999999987,1.3093591741608355,0.6327385418884018,1.1061263780998265
2010-09-20,43949.12,82,25108,59,967,4.5002477973568284,535.9648780487805,9,3,0,38,0,23096.14,15762.29,37258.14,30395.63,31931.815857142858,26359.480071428574,27371.9077,9731.8445487715,9816.417115828195,31173.338293241097,29022.51718765112,27714.571971345937,43949.12,43949.12,43949.12,21261.08,12389.65,12389.65,28186.83,6690.980000000003,13553.490000000002,2.78824460151412,1.1795843807554538,1.4459025853387477
2010-09-21,62951.83,103,37221,76,1020,3.0454682906341874,611.1828155339806,9,3,1,38,0,43949.12,38443.68,12389.65,37239.15,35432.980142857145,29971.064357142855,28774.295366666665,15287.700030023156,13050.024848859313,39117.96121993082,33546.42556263097,29987.943457065554,62951.83,62951.83,62951.83,21261.08,15762.29,12389.65,24508.15,50562.18,25712.68,1.63750790767169,5.08100148107493,1.6904744066392492
2010-09-22,30623.8,83,14687,39,689,3.736333333333333,368.96144578313255,9,3,2,38,0,62951.83,21261.08,28785.63,33052.15,36770.51157142857,30102.362214285713,28781.901033333335,14212.935194030368,13046.427134389909,36994.42091494811,33156.742154280175,30028.96645983552,62951.83,62951.83,62951.83,21501.73,15762.29,12389.65,9362.719999999998,1838.1699999999983,-2428.350000000002,1.440368974671089,1.0638572093089502,0.9265297416355668
2010-09-23,36287.770000000004,86,21447,72,935,2.9226006036217305,421.9508139534884,9,3,3,38,0,30623.8,34838.27,27498.31,25550.79,36977.583,30730.18078571428,28750.18836666667,14190.633606226305,13122.735373765252,36817.75818621108,33574.212533709484,30432.76023662033,62951.83,62951.83,62951.83,21501.73,15762.29,12389.65,1449.5000000000073,8789.460000000003,10736.980000000003,1.041606543608509,1.3196363703805798,1.420221057744203
2010-09-24,50511.18,67,28056,45,810,4.46655217109527,753.8982089552239,9,3,4,38,0,36287.770000000004,40432.691,17635.87,22766.81,38417.36714285715,33078.41721428571,29332.156033333333,15082.849646190542,13534.310651049414,40241.11363965831,35832.47486254822,31728.14215683837,62951.83,62951.83,62951.83,21501.73,15762.29,12389.65,10078.489000000001,32875.31,27744.37,1.2492658477764935,2.864116145106536,2.218632298508223
2010-09-26,21905.72,65,13499,51,747,2.8798621640248108,337.0110769230769,9,3,6,38,1,50511.18,21501.73,25798.99,21901.25,38475.08,32800.3265,29210.653700000003,15007.923000323295,13733.913002343568,35657.26522974373,33975.57421420846,31094.437501558477,62951.83,62951.83,62951.83,21905.72,15762.29,12389.65,403.9900000000016,-3893.2700000000004,4.470000000001164,1.018788720721542,0.8490921543827878,1.0002040979396154
2010-09-27,118909.67,95,125534,69,1012,10.410600441501105,1251.6807368421053,9,3,0,39,0,21905.72,23096.14,17639.27,27485.09,52162.72714285715,40033.9265,32415.4157,32334.646535604123,26171.735489604976,56470.366422307794,45300.12031898066,36759.93637242568,118909.67,118909.67,118909.67,21905.72,15762.29,12389.65,95813.53,101270.4,91424.58,5.148465068188884,6.741189969879706,4.326333659449541
2010-09-28,46550.840000000004,127,23713,91,1199,3.766846912678115,366.54204724409453,9,3,1,39,0,118909.67,43949.12,15762.29,31715.03,52534.40142857144,42233.10864285715,33237.0687,32239.31125732237,25252.7603895646,53990.484816730845,45466.88294311657,37391.60757420467,118909.67,118909.67,118909.67,21905.72,21261.08,12389.65,2601.720000000001,30788.550000000003,14835.810000000005,1.0591984549406224,2.953304373920287,1.4677848326172167
2010-09-29,38789.98,99,20811,83,967,3.7333762057877813,391.81797979797983,9,3,2,39,0,46550.840000000004,62951.83,38443.68,35363.46,49082.70857142857,42257.84435714286,33613.89836666667,32231.522250182552,25248.932337275353,50190.35861254814,44576.6292173677,37481.82515006243,118909.67,118909.67,118909.67,21905.72,21261.08,12389.65,-24161.85,346.3000000000029,3426.520000000004,0.6161851053416557,1.0090079825864746,1.096894364974468
2010-09-30,51641.94,93,24977,74,978,5.768063597532036,555.2896774193549,9,3,3,39,0,38789.98,30623.8,21261.08,18173.14,52085.3,44427.90578571429,34278.1287,31187.432383980657,24602.814722259995,50553.2539594111,45518.670655052,38395.3809468326,118909.67,118909.67,118909.67,21905.72,21501.73,12389.65,21018.140000000003,30380.86,33468.8,1.6863335053128614,2.4289424620009896,2.8416630257621964
2010-10-01,38701.58,71,22237,55,919,4.042148322542672,545.0926760563381,10,4,4,39,0,51641.94,36287.770000000004,34838.27,14509.78,52430.130000000005,44703.8565,34389.399366666665,30996.41184897426,24508.4663687086,47590.335469558326,44609.725234378406,38415.135724456304,118909.67,118909.67,118909.67,21905.72,21501.73,12389.65,2413.8099999999977,3863.310000000005,24191.800000000003,1.0665185543228475,1.110892705062565,2.6672754514541226
2010-10-03,38809.35,77,20451,64,966,3.1887516541685046,504.0175324675325,10,4,6,39,1,38701.58,50511.18,40432.691,35964.47,50758.44,44587.90357142857,35077.27303333333,31429.674755928227,24534.055028292503,45395.08910216875,43836.34186979462,38440.56890352364,118909.67,118909.67,118909.67,21905.72,21501.73,12389.65,-11701.830000000002,-1623.3410000000003,2844.8799999999974,0.7683318821694524,0.9598507801521299,1.0791025142314066
2010-10-04,39399.48,84,23577,72,1002,3.4894593301435406,469.0414285714286,10,4,0,40,0,38809.35,21905.72,21501.73,23367.55,53257.54857142857,45866.314285714296,35906.9297,29381.89478488773,23690.35146560648,43896.18682662657,43244.76028715534,38502.43413555437,118909.67,118909.67,118909.67,38701.58,21905.72,12389.65,17493.760000000002,17897.750000000004,16031.930000000004,1.7985932441389738,1.8323865102947532,1.6860766319104914
2010-10-05,84879.59,130,34886,101,1166,14.089239171374764,652.919923076923,10,4,1,40,0,39399.48,118909.67,23096.14,36501.87,48396.10857142857,50279.417857142864,37537.43370000001,16852.75304326901,24848.65553465373,54142.037619969924,48796.07091553463,41494.508707454086,84879.59,118909.67,118909.67,38701.58,21905.72,12389.65,-34030.08,61783.45,48377.719999999994,0.7138157056528708,3.6750552256784035,2.3253490848551044
